"gene","drug","drug_concept_id","interaction_score","interaction_types","sources","key"
"ALK","VINCRISTINE SULFATE","rxcui:11203",0.0495057359496307,"","CKB-CORE","VINCRISTINE SULFATE|rxcui:11203"
"ALK","LORLATINIB","rxcui:2103164",3.11124509775756,"","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;FDA;OncoKB;PharmGKB;TTD","LORLATINIB|rxcui:2103164"
"ALK","TOZASERTIB","ncit:C98053",0.00644252728111632,"","DTC","TOZASERTIB|ncit:C98053"
"ALK","TEMOZOLOMIDE","rxcui:37776",0.0447909039544277,"","CKB-CORE","TEMOZOLOMIDE|rxcui:37776"
"ALK","TALETRECTINIB","ncit:C118948",0.0940608983042982,"","CKB-CORE","TALETRECTINIB|ncit:C118948"
"ALK","BEVACIZUMAB","rxcui:253337",0.0352728368641118,"","CKB-CORE","BEVACIZUMAB|rxcui:253337"
"ALK","BRENTUXIMAB VEDOTIN","rxcui:1147320",0.104512109226998,"","CKB-CORE;FDA;PharmGKB","BRENTUXIMAB VEDOTIN|rxcui:1147320"
"ALK","ETOPOSIDE","rxcui:4179",0.0162173962593618,"","CKB-CORE","ETOPOSIDE|rxcui:4179"
"ALK","ALK/C-MET INHIBITOR TQ-B3139","ncit:C148513",0.627072655361988,"","CKB-CORE","ALK/C-MET INHIBITOR TQ-B3139|ncit:C148513"
"ALK","CEMIPLIMAB","rxcui:2058826",0.0671863559316416,"","PharmGKB","CEMIPLIMAB|rxcui:2058826"
"ALK","ALK/TRK INHIBITOR TSR-011","ncit:C114287",0.470304491521491,"","MyCancerGenome;TTD","ALK/TRK INHIBITOR TSR-011|ncit:C114287"
"ALK","LUMINESPIB","ncit:C71467",0.235152245760746,"","CIViC;CKB-CORE","LUMINESPIB|ncit:C71467"
"ALK","ATEZOLIZUMAB","rxcui:1792776",0.104512109226998,"","CKB-CORE;FDA;PharmGKB","ATEZOLIZUMAB|rxcui:1792776"
"ALK","CRENOLANIB","ncit:C64639",0.0313536327680994,"","MyCancerGenomeClinicalTrial","CRENOLANIB|ncit:C64639"
"ALK","GILTERITINIB","rxcui:2105806",0.0783840819202485,"","CKB-CORE","GILTERITINIB|rxcui:2105806"
"ALK","EG5 KINESIN-RELATED MOTOR PROTEIN INHIBITOR 4SC-205","ncit:C90557",0.313536327680994,"","CKB-CORE","EG5 KINESIN-RELATED MOTOR PROTEIN INHIBITOR 4SC-205|ncit:C90557"
"ALK","THZ1","iuphar.ligand:8052",0.313536327680994,"","CKB-CORE","THZ1|iuphar.ligand:8052"
"ALK","NIVOLUMAB","rxcui:1597876",0.0723545371571525,"","CKB-CORE;FDA;PharmGKB","NIVOLUMAB|rxcui:1597876"
"ALK","P53/HDM2 INTERACTION INHIBITOR CGM097","ncit:C104280",0.313536327680994,"","CKB-CORE","P53/HDM2 INTERACTION INHIBITOR CGM097|ncit:C104280"
"ALK","TEPOTINIB","rxcui:2477103",0.117576122880373,"","PharmGKB","TEPOTINIB|rxcui:2477103"
"ALK","PEMBROLIZUMAB","rxcui:1547545",0.057006605032908,"","CKB-CORE;FDA;PharmGKB","PEMBROLIZUMAB|rxcui:1547545"
"ALK","SIROLIMUS","rxcui:35302",0.0162173962593618,"","CKB-CORE","SIROLIMUS|rxcui:35302"
"ALK","CENISERTIB","ncit:C64540",0.00398563128408043,"","DTC","CENISERTIB|ncit:C64540"
"ALK","FICONALKIB","ncit:C199050",0.940608983042983,"","CKB-CORE","FICONALKIB|ncit:C199050"
"ALK","ALECTINIB HYDROCHLORIDE","rxcui:1727454",0.156768163840497,"","ChEMBL","ALECTINIB HYDROCHLORIDE|rxcui:1727454"
"ALK","OSIMERTINIB","rxcui:1721560",0.0335931779658208,"","CKB-CORE","OSIMERTINIB|rxcui:1721560"
"ALK","AFATINIB","rxcui:1430438",0.0783840819202485,"","CKB-CORE","AFATINIB|rxcui:1430438"
"ALK","TOPOTECAN HYDROCHLORIDE","rxcui:266573",0.0979801024003107,"","CKB-CORE","TOPOTECAN HYDROCHLORIDE|rxcui:266573"
"ALK","LINIFANIB","ncit:C71759",0.00587880614401864,"","DTC","LINIFANIB|ncit:C71759"
"ALK","X-396","drugbank:DB13104",1.88121796608596,"","CancerCommons;MyCancerGenome;TALC;TTD","X-396|drugbank:DB13104"
"ALK","BATOPROTAFIB","ncit:C139559",0.313536327680994,"","CKB-CORE","BATOPROTAFIB|ncit:C139559"
"ALK","ASP-3026","drugbank:DB12729",0.470304491521491,"","ChEMBL","ASP-3026|drugbank:DB12729"
"ALK","IMATINIB","rxcui:282388",0.0130640136533747,"","NCI","IMATINIB|rxcui:282388"
"ALK","GANETESPIB","ncit:C77872",0.0587880614401864,"","MyCancerGenomeClinicalTrial","GANETESPIB|ncit:C77872"
"ALK","PF-562271","iuphar.ligand:9381",0.00435467121779159,"","DTC","PF-562271|iuphar.ligand:9381"
"ALK","SHP2 INHIBITOR PF-07284892","ncit:C178469",0.313536327680994,"","CKB-CORE","SHP2 INHIBITOR PF-07284892|ncit:C178469"
"ALK","CISPLATIN","rxcui:2555",0.00639870056491825,"","CKB-CORE","CISPLATIN|rxcui:2555"
"ALK","DOVITINIB","ncit:C76199",0.00465648011407417,"","DTC","DOVITINIB|ncit:C76199"
"ALK","CYTARABINE","rxcui:3041",0.0117576122880373,"","CKB-CORE","CYTARABINE|rxcui:3041"
"ALK","METHOTREXATE","rxcui:6851",0.0085509907549362,"","CKB-CORE","METHOTREXATE|rxcui:6851"
"ALK","DURVALUMAB","rxcui:1919503",0.141091347456447,"","CKB-CORE;PharmGKB","DURVALUMAB|rxcui:1919503"
"ALK","TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098",0.0300194356290314,"","CKB-CORE","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098"
"ALK","NAVITOCLAX","ncit:C64776",0.0587880614401864,"","CKB-CORE","NAVITOCLAX|ncit:C64776"
"ALK","GW441756X","chembl:CHEMBL1516890",0.00723545371571525,"","DTC","GW441756X|chembl:CHEMBL1516890"
"ALK","CARBAMAZEPINE","rxcui:2002",0.0191961016947547,"","PharmGKB","CARBAMAZEPINE|rxcui:2002"
"ALK","HJC0152","iuphar.ligand:12140",0.470304491521491,"","CKB-CORE","HJC0152|iuphar.ligand:12140"
"ALK","FULVESTRANT","rxcui:282357",0.0376243593217193,"","CKB-CORE","FULVESTRANT|rxcui:282357"
"ALK","ALVOCIDIB","ncit:C74940",0.0447909039544277,"","CKB-CORE","ALVOCIDIB|ncit:C74940"
"ALK","APG-2449","chembl:CHEMBL5095166",0.470304491521491,"","CKB-CORE","APG-2449|chembl:CHEMBL5095166"
"ALK","PEMETREXED DISODIUM","rxcui:282443",0.0180886342892881,"","PharmGKB","PEMETREXED DISODIUM|rxcui:282443"
"ALK","ZOLEDRONIC ACID ANHYDROUS","rxcui:1546014",0.0627072655361988,"","CKB-CORE","ZOLEDRONIC ACID ANHYDROUS|rxcui:1546014"
"ALK","ZOTIZALKIB","ncit:C180420",1.17576122880373,"","CKB-CORE","ZOTIZALKIB|ncit:C180420"
"ALK","REPOTRECTINIB","rxcui:2670644",0.235152245760746,"","CKB-CORE;TTD","REPOTRECTINIB|rxcui:2670644"
"ALK","DINACICLIB","ncit:C78854",0.0783840819202485,"","CKB-CORE","DINACICLIB|ncit:C78854"
"ALK","GEFITINIB","rxcui:328134",0.00701947002270883,"","CKB-CORE","GEFITINIB|rxcui:328134"
"ALK","PALBOCICLIB","rxcui:1601374",0.00922165669649983,"","DTC","PALBOCICLIB|rxcui:1601374"
"ALK","CYCLOPHOSPHAMIDE ANHYDROUS","rxcui:1545988",0.0406435980327215,"","CKB-CORE","CYCLOPHOSPHAMIDE ANHYDROUS|rxcui:1545988"
"ALK","DACTOLISIB","ncit:C74072",0.00979801024003107,"","DTC","DACTOLISIB|ncit:C74072"
"ALK","TREMELIMUMAB","rxcui:2619313",0.0671863559316416,"","PharmGKB","TREMELIMUMAB|rxcui:2619313"
"ALK","FILGOTINIB","ncit:C155799",0.104512109226998,"","CKB-CORE","FILGOTINIB|ncit:C155799"
"ALK","DABRAFENIB","rxcui:1424911",0.0348373697423327,"","CKB-CORE","DABRAFENIB|rxcui:1424911"
"ALK","IRUPLINALKIB","ncit:C154279",0.705456737282237,"","CKB-CORE","IRUPLINALKIB|ncit:C154279"
"ALK","GSK-1838705A","iuphar.ligand:5683",0.188121796608596,"","CKB-CORE","GSK-1838705A|iuphar.ligand:5683"
"ALK","IRINOTECAN HYDROCHLORIDE","rxcui:153329",0.0223954519772139,"","CKB-CORE","IRINOTECAN HYDROCHLORIDE|rxcui:153329"
"ALK","ONALESPIB","ncit:C85454",0.117576122880373,"","CKB-CORE","ONALESPIB|ncit:C85454"
"ALK","RIBOCICLIB","rxcui:1873916",0.0783840819202485,"","CKB-CORE","RIBOCICLIB|rxcui:1873916"
"ALK","PD-0166285","chembl:CHEMBL3545196",0.00904431714464406,"","DTC","PD-0166285|chembl:CHEMBL3545196"
"ALK","IXAZOMIB","rxcui:1723735",0.0223954519772139,"","CKB-CORE","IXAZOMIB|rxcui:1723735"
"ALK","MTI-31","chembl:CHEMBL4594431",0.470304491521491,"","CKB-CORE","MTI-31|chembl:CHEMBL4594431"
"ALK","PLB1003","chembl:CHEMBL4650298",0.470304491521491,"","ChEMBL;CKB-CORE","PLB1003|chembl:CHEMBL4650298"
"ALK","JNJ-7706621","iuphar.ligand:5932",0.0085509907549362,"","DTC","JNJ-7706621|iuphar.ligand:5932"
"ALK","RG-1530","iuphar.ligand:10361",0.00500323927150523,"","DTC","RG-1530|iuphar.ligand:10361"
"ALK","DEXAMETHASONE","rxcui:3264",0.0110659880357998,"","CKB-CORE","DEXAMETHASONE|rxcui:3264"
"ALK","UNECRITINIB","chembl:CHEMBL5314968",0.235152245760746,"","CKB-CORE","UNECRITINIB|chembl:CHEMBL5314968"
"ALK","AZD3463","iuphar.ligand:7706",0.470304491521491,"","CIViC;CKB-CORE","AZD3463|iuphar.ligand:7706"
"ALK","DOXORUBICIN HYDROCHLORIDE","rxcui:142433",0.0222441313557462,"","CKB-CORE;NCI","DOXORUBICIN HYDROCHLORIDE|rxcui:142433"
"ALK","HESPERADIN","rxcui:1552358",0.0117576122880373,"","DTC","HESPERADIN|rxcui:1552358"
"ALK","SARACATINIB","ncit:C48378",0.0723545371571525,"","CKB-CORE","SARACATINIB|ncit:C48378"
"ALK","ERLOTINIB","rxcui:337525",0.0167965889829104,"","CKB-CORE;DTC","ERLOTINIB|rxcui:337525"
"ALK","BELIZATINIB","ncit:C169804",0.141091347456447,"","CKB-CORE","BELIZATINIB|ncit:C169804"
"ALK","IPILIMUMAB","rxcui:1094833",0.0627072655361988,"","CKB-CORE;PharmGKB","IPILIMUMAB|rxcui:1094833"
"ALK","CP-547632","iuphar.ligand:7881",0.0106887384436702,"","DTC","CP-547632|iuphar.ligand:7881"
"ALK","CHEMBL:CHEMBL546797","chembl:CHEMBL546797",0.0146970153600466,"","DTC","CHEMBL:CHEMBL546797|chembl:CHEMBL546797"
"ALK","CHEMBL:CHEMBL1997335","chembl:CHEMBL1997335",0.0111977259886069,"","DTC","CHEMBL:CHEMBL1997335|chembl:CHEMBL1997335"
"ALK","TAK-715","drugbank:DB16108",0.0195960204800621,"","DTC","TAK-715|drugbank:DB16108"
"ALK","IL-10","iuphar.ligand:4975",0.188121796608596,"","NCI","IL-10|iuphar.ligand:4975"
"ALK","SELUMETINIB","rxcui:2289380",0.042754953774681,"","CKB-CORE","SELUMETINIB|rxcui:2289380"
"ALK","IFOSFAMIDE","rxcui:5657",0.0671863559316416,"","CKB-CORE","IFOSFAMIDE|rxcui:5657"
"ALK","NVL-655","drugbank:DB18682",0.470304491521491,"","CKB-CORE","NVL-655|drugbank:DB18682"
"ALK","CHEMBL:CHEMBL379975","chembl:CHEMBL379975",0.0106887384436702,"","DTC","CHEMBL:CHEMBL379975|chembl:CHEMBL379975"
"ALK","IDASANUTLIN","ncit:C99131",0.313536327680994,"","CKB-CORE","IDASANUTLIN|ncit:C99131"
"ALK","ALK INHIBITOR ASP3026","ncit:C116727",1.56768163840497,"","CancerCommons;CKB-CORE;MyCancerGenome;TALC;TTD","ALK INHIBITOR ASP3026|ncit:C116727"
"ALK","PAZOPANIB","rxcui:714438",0.0247528679748153,"","CKB-CORE;DTC","PAZOPANIB|rxcui:714438"
"ALK","CEDIRANIB","ncit:C80867",0.0083982944914552,"","DTC","CEDIRANIB|ncit:C80867"
"ALK","ALK INHIBITOR TAE684","ncit:C171615",0.705456737282237,"","CIViC;CKB-CORE","ALK INHIBITOR TAE684|ncit:C171615"
"ALK","TAMATINIB","drugbank:DB07159",0.00580622829038878,"","DTC","TAMATINIB|drugbank:DB07159"
"ALK","OCTREOTIDE ACETATE","rxcui:221130",0.052256054613499,"","CKB-CORE","OCTREOTIDE ACETATE|rxcui:221130"
"ALK","RAMUCIRUMAB","rxcui:1535922",0.0783840819202485,"","PharmGKB","RAMUCIRUMAB|rxcui:1535922"
"ALK","ILORASERTIB","ncit:C116729",0.00405434906484044,"","DTC","ILORASERTIB|ncit:C116729"
"ALK","CRIZOTINIB","rxcui:1148495",2.52083207455519,"","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;DTC;FDA;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD","CRIZOTINIB|rxcui:1148495"
"ALK","DALANTERCEPT","ncit:C88296",0.352728368641118,"","CKB-CORE","DALANTERCEPT|ncit:C88296"
"ALK","CERITINIB","rxcui:1535457",2.35152245760746,"","CancerCommons;CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;FDA;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TTD","CERITINIB|rxcui:1535457"
"ALK","NVP-TAE 226","iuphar.ligand:9382",0.134372711863283,"","CKB-CORE","NVP-TAE 226|iuphar.ligand:9382"
"ALK","BRIGATINIB","rxcui:1921217",2.77907199535427,"","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;FDA;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;PharmGKB;TALC;TTD","BRIGATINIB|rxcui:1921217"
"CASP2","SPERMINE","rxcui:1483263",2.9002110310492,"","DTC","SPERMINE|rxcui:1483263"
"CASP2","CHEMBL:CHEMBL265439","chembl:CHEMBL265439",26.1018992794428,"","DTC","CHEMBL:CHEMBL265439|chembl:CHEMBL265439"
"CASP2","CETYLPYRIDINIUM CHLORIDE","rxcui:2287",8.70063309314759,"","DTC","CETYLPYRIDINIUM CHLORIDE|rxcui:2287"
"CASP2","EMRICASAN","ncit:C76660",1.00391920305549,"","ChEMBL","EMRICASAN|ncit:C76660"
"ETV4","COMPOUND 25 [PMID: 17935989]","iuphar.ligand:8122",2.9002110310492,"","GuideToPharmacology","COMPOUND 25 [PMID: 17935989]|iuphar.ligand:8122"
"ETV4","TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098",0.55535955913708,"","CIViC","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098"
"LYN","RG-1530","iuphar.ligand:10361",0.013883988978427,"","DTC","RG-1530|iuphar.ligand:10361"
"LYN","GEFITINIB","rxcui:328134",0.019479029313017,"","DTC","GEFITINIB|rxcui:328134"
"LYN","CHEMBL:CHEMBL578061","chembl:CHEMBL578061",0.0522037985588855,"","DTC","CHEMBL:CHEMBL578061|chembl:CHEMBL578061"
"LYN","BARASERTIB-HQPA","iuphar.ligand:5663",0.0567432593031365,"","DTC","BARASERTIB-HQPA|iuphar.ligand:5663"
"LYN","NVP-TAE684","iuphar.ligand:5714",0.0126708248929334,"","DTC","NVP-TAE684|iuphar.ligand:5714"
"LYN","MLN-8054","iuphar.ligand:5696",0.0450032746197289,"","DTC","MLN-8054|iuphar.ligand:5696"
"LYN","ILORASERTIB","ncit:C116729",0.0225016373098645,"","ChEMBL;DTC","ILORASERTIB|ncit:C116729"
"LYN","GW459057A","chembl:CHEMBL1909354",1.30509496397214,"","DTC","GW459057A|chembl:CHEMBL1909354"
"LYN","PF-562271","iuphar.ligand:9381",0.0120842126293717,"","DTC","PF-562271|iuphar.ligand:9381"
"LYN","DASATINIB ANHYDROUS","rxcui:1546019",0.0343446043150563,"","ChEMBL;CIViC","DASATINIB ANHYDROUS|rxcui:1546019"
"LYN","SP-600125","chembl:CHEMBL1725279",0.0146639883592375,"","DTC","SP-600125|chembl:CHEMBL1725279"
"LYN","TOLIMIDONE","ncit:C152683",1.30509496397214,"","ChEMBL","TOLIMIDONE|ncit:C152683"
"LYN","TAMATINIB","drugbank:DB07159",0.0322245670116577,"","DTC","TAMATINIB|drugbank:DB07159"
"LYN","SB220025","drugbank:DB04338",0.0420998375474883,"","DTC","SB220025|drugbank:DB04338"
"LYN","CEDIRANIB","ncit:C80867",0.0233052672137882,"","DTC","CEDIRANIB|ncit:C80867"
"LYN","IMATINIB","rxcui:282388",0.0181263189440575,"","DTC","IMATINIB|rxcui:282388"
"LYN","GW441756X","chembl:CHEMBL1516890",0.0200783840611098,"","DTC","GW441756X|chembl:CHEMBL1516890"
"LYN","ERLOTINIB","rxcui:337525",0.0233052672137882,"","DTC","ERLOTINIB|rxcui:337525"
"LYN","GW559768X","chembl:CHEMBL237347",0.522037985588855,"","DTC","GW559768X|chembl:CHEMBL237347"
"LYN","ENMD-981693","drugbank:DB16891",0.0686892086301125,"","ChEMBL","ENMD-981693|drugbank:DB16891"
"LYN","ZIPRASIDONE","rxcui:115698",0.0841996750949767,"","PharmGKB","ZIPRASIDONE|rxcui:115698"
"LYN","SORAFENIB","rxcui:495881",0.0113486518606273,"","DTC","SORAFENIB|rxcui:495881"
"LYN","KENPAULLONE","iuphar.ligand:6000",0.0271894784160862,"","DTC","KENPAULLONE|iuphar.ligand:6000"
"LYN","BOSUTINIB","rxcui:1307619",0.0567432593031365,"","ChEMBL","BOSUTINIB|rxcui:1307619"
"LYN","XL-228","chembl:CHEMBL3545085",0.108757913664345,"","ChEMBL","XL-228|chembl:CHEMBL3545085"
"LYN","CYC-116","chembl:CHEMBL482967",0.0134545872574447,"","DTC","CYC-116|chembl:CHEMBL482967"
"LYN","TOZASERTIB","ncit:C98053",0.0178780132050978,"","DTC","TOZASERTIB|ncit:C98053"
"LYN","DORAMAPIMOD","ncit:C76770",0.0567432593031365,"","DTC","DORAMAPIMOD|ncit:C76770"
"LYN","ENTRECTINIB","rxcui:2197862",0.0228964028767042,"","DTC","ENTRECTINIB|rxcui:2197862"
"LYN","MASITINIB","ncit:C79910",0.153540583996722,"","MyCancerGenomeClinicalTrial;TdgClinicalTrial","MASITINIB|ncit:C79910"
"LYN","LINIFANIB","ncit:C71759",0.0163136870496517,"","DTC","LINIFANIB|ncit:C71759"
"LYN","IBRUTINIB","rxcui:1442981",0.0767702919983611,"","DTC","IBRUTINIB|rxcui:1442981"
"LYN","TG100-801","chembl:CHEMBL403989",0.0815684352482586,"","ChEMBL","TG100-801|chembl:CHEMBL403989"
"LYN","BAFETINIB","ncit:C62516",0.978821222979104,"","ChEMBL;MyCancerGenome;TTD","BAFETINIB|ncit:C62516"
"LYN","CP-547632","iuphar.ligand:7881",0.029661249181185,"","DTC","CP-547632|iuphar.ligand:7881"
"LYN","ALSTERPAULLONE","drugbank:DB04014",0.0250979800763873,"","DTC","ALSTERPAULLONE|drugbank:DB04014"
"LYN","GO-6976","drugbank:DB17029",0.0303510456737707,"","DTC","GO-6976|drugbank:DB17029"
"LYN","DOVITINIB","ncit:C76199",0.0129217323165558,"","DTC","DOVITINIB|ncit:C76199"
"LYN","CENISERTIB","ncit:C64540",0.0331803804399696,"","DTC;MyCancerGenome;TALC","CENISERTIB|ncit:C64540"
"LYN","JNJ-26483327","chembl:CHEMBL3109738",0.29002110310492,"","ChEMBL;TTD","JNJ-26483327|chembl:CHEMBL3109738"
"CD82","NERVE GROWTH FACTOR","rxcui:7327",8.70063309314759,"","NCI","NERVE GROWTH FACTOR|rxcui:7327"
"ABL1","RUSERONTINIB","ncit:C131492",0.121687176127938,"","ChEMBL","RUSERONTINIB|ncit:C131492"
"ABL1","MK-912","iuphar.ligand:12577",0.0912653820959537,"","GuideToPharmacology","MK-912|iuphar.ligand:12577"
"ABL1","AZACITIDINE","rxcui:1251",0.0182530764191907,"","NCI","AZACITIDINE|rxcui:1251"
"ABL1","MLN-8054","iuphar.ligand:5696",0.0125883285649591,"","DTC","MLN-8054|iuphar.ligand:5696"
"ABL1","1-AZAKENPAULLONE","iuphar.ligand:8018",0.0280816560295242,"","DTC","1-AZAKENPAULLONE|iuphar.ligand:8018"
"ABL1","BOSUTINIB","rxcui:1307619",0.60314513385152,"","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DoCM;FDA;GuideToPharmacology;MyCancerGenome;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TTD","BOSUTINIB|rxcui:1307619"
"ABL1","AZM-475271","chembl:CHEMBL426161",0.182530764191907,"","ChEMBL","AZM-475271|chembl:CHEMBL426161"
"ABL1","TIZANIDINE HYDROCHLORIDE","rxcui:236460",0.0608435880639691,"","GuideToPharmacology","TIZANIDINE HYDROCHLORIDE|rxcui:236460"
"ABL1","TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098",0.00776726656135776,"","CGI","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098"
"ABL1","RS79948","iuphar.ligand:13128",0.121687176127938,"","GuideToPharmacology","RS79948|iuphar.ligand:13128"
"ABL1","RADOTINIB","ncit:C98110",0.365061528383815,"","ChEMBL;TTD","RADOTINIB|ncit:C98110"
"ABL1","COMPOUND 33A [PMID: 35944901]","iuphar.ligand:12126",0.365061528383815,"","GuideToPharmacology","COMPOUND 33A [PMID: 35944901]|iuphar.ligand:12126"
"ABL1","EPINEPHRINE","rxcui:3992",0.00912653820959537,"","GuideToPharmacology","EPINEPHRINE|rxcui:3992"
"ABL1","GUANABENZ","rxcui:5033",0.073012305676763,"","GuideToPharmacology","GUANABENZ|rxcui:5033"
"ABL1","IMATINIB","rxcui:282388",0.111546578117277,"","CGI;ChEMBL;CIViC;CKB-CORE;COSMIC;DTC;FDA;GuideToPharmacology;MyCancerGenome;NCI;OncoKB;PharmGKB;TALC;TdgClinicalTrial;TEND;TTD","IMATINIB|rxcui:282388"
"ABL1","MELPHALAN","rxcui:6718",0.0365061528383815,"","NCI","MELPHALAN|rxcui:6718"
"ABL1","BRIMONIDINE","rxcui:134615",0.0304217940319846,"","GuideToPharmacology","BRIMONIDINE|rxcui:134615"
"ABL1","BAFETINIB","ncit:C62516",0.456326910479769,"","ChEMBL;CIViC;GuideToPharmacology;MyCancerGenome;TTD","BAFETINIB|ncit:C62516"
"ABL1","REBASTINIB","ncit:C152162",0.219036917030289,"","ChEMBL;GuideToPharmacology;TTD","REBASTINIB|ncit:C152162"
"ABL1","VINCRISTINE","rxcui:11202",0.0090138648983658,"","FDA;PharmGKB","VINCRISTINE|rxcui:11202"
"ABL1","MASITINIB","ncit:C79910",0.0214742075519891,"","TdgClinicalTrial","MASITINIB|ncit:C79910"
"ABL1","MUSCARINIC TOXIN 3","iuphar.ligand:313",0.0608435880639691,"","GuideToPharmacology","MUSCARINIC TOXIN 3|iuphar.ligand:313"
"ABL1","AT9283","drugbank:DB05169",0.0331874116712559,"","MyCancerGenome","AT9283|drugbank:DB05169"
"ABL1","LOFEXIDINE","rxcui:28863",0.0521516469119736,"","GuideToPharmacology","LOFEXIDINE|rxcui:28863"
"ABL1","FLUMATINIB","hemonc:38662",0.365061528383815,"","ChEMBL;TTD","FLUMATINIB|hemonc:38662"
"ABL1","YOHIMBINE","rxcui:220982",0.0214742075519891,"","GuideToPharmacology","YOHIMBINE|rxcui:220982"
"ABL1","FORETINIB","ncit:C80058",0.0192137646517797,"","CGI","FORETINIB|ncit:C80058"
"ABL1","ATIPAMEZOLE","rxcui:18475",0.121687176127938,"","GuideToPharmacology","ATIPAMEZOLE|rxcui:18475"
"ABL1","GUANFACINE HYDROCHLORIDE","rxcui:203142",0.0331874116712559,"","GuideToPharmacology","GUANFACINE HYDROCHLORIDE|rxcui:203142"
"ABL1","CHEMBL:CHEMBL379975","chembl:CHEMBL379975",0.00829685291781398,"","DTC","CHEMBL:CHEMBL379975|chembl:CHEMBL379975"
"ABL1","LURASIDONE HYDROCHLORIDE","rxcui:1040027",0.0456326910479769,"","GuideToPharmacology","LURASIDONE HYDROCHLORIDE|rxcui:1040027"
"ABL1","PHENTOLAMINE","rxcui:8153",0.0243374352255877,"","GuideToPharmacology","PHENTOLAMINE|rxcui:8153"
"ABL1","DOVITINIB","ncit:C76199",0.00361447057805757,"","DTC","DOVITINIB|ncit:C76199"
"ABL1","WB 4101","iuphar.ligand:499",0.0521516469119736,"","GuideToPharmacology","WB 4101|iuphar.ligand:499"
"ABL1","XL228","drugbank:DB05184",0.156454940735921,"","MyCancerGenome;TALC;TdgClinicalTrial","XL228|drugbank:DB05184"
"ABL1","IDAZOXAN","ncit:C170049",0.0304217940319846,"","GuideToPharmacology","IDAZOXAN|ncit:C170049"
"ABL1","SIAIS178","iuphar.ligand:10526",0.365061528383815,"","GuideToPharmacology","SIAIS178|iuphar.ligand:10526"
"ABL1","BUSULFAN","rxcui:1828",0.0384275293035595,"","FDA;PharmGKB","BUSULFAN|rxcui:1828"
"ABL1","REGORAFENIB","rxcui:1312397",0.0221249411141706,"","ChEMBL;MyCancerGenomeClinicalTrial","REGORAFENIB|rxcui:1312397"
"ABL1","PAZOPANIB","rxcui:714438",0.00640458821725991,"","DTC","PAZOPANIB|rxcui:714438"
"ABL1","OMACETAXINE","rxcui:1546446",0.547592292575722,"","FDA;PharmGKB","OMACETAXINE|rxcui:1546446"
"ABL1","SPIROXATRINE","ncit:C74108",0.0365061528383815,"","GuideToPharmacology","SPIROXATRINE|ncit:C74108"
"ABL1","APRACLONIDINE","rxcui:14845",0.121687176127938,"","GuideToPharmacology","APRACLONIDINE|rxcui:14845"
"ABL1","LISURIDE","rxcui:6446",0.0192137646517797,"","GuideToPharmacology","LISURIDE|rxcui:6446"
"ABL1","KENPAULLONE","iuphar.ligand:6000",0.00760544850799614,"","DTC","KENPAULLONE|iuphar.ligand:6000"
"ABL1","CENISERTIB","ncit:C64540",0.0092812252978936,"","DTC;MyCancerGenome;TALC","CENISERTIB|ncit:C64540"
"ABL1","BLINATUMOMAB","rxcui:1597258",0.073012305676763,"","FDA;PharmGKB","BLINATUMOMAB|rxcui:1597258"
"ABL1","NAPHAZOLINE","rxcui:7247",0.073012305676763,"","GuideToPharmacology","NAPHAZOLINE|rxcui:7247"
"ABL1","[3H]RAUWOLSCINE","iuphar.ligand:223",0.0912653820959537,"","GuideToPharmacology","[3H]RAUWOLSCINE|iuphar.ligand:223"
"ABL1","CYC-116","chembl:CHEMBL482967",0.00376352091117335,"","DTC","CYC-116|chembl:CHEMBL482967"
"ABL1","FLUMBATINIB","iuphar.ligand:9913",0.121687176127938,"","GuideToPharmacology","FLUMBATINIB|iuphar.ligand:9913"
"ABL1","RX821002","iuphar.ligand:526",0.0912653820959537,"","GuideToPharmacology","RX821002|iuphar.ligand:526"
"ABL1","OLVEREMBATINIB","ncit:C165549",0.121687176127938,"","ChEMBL;GuideToPharmacology","OLVEREMBATINIB|ncit:C165549"
"ABL1","INOTUZUMAB OZOGAMICIN","rxcui:1942950",0.182530764191907,"","FDA;PharmGKB","INOTUZUMAB OZOGAMICIN|rxcui:1942950"
"ABL1","ACYCLOVIR","rxcui:281",0.121687176127938,"","NCI","ACYCLOVIR|rxcui:281"
"ABL1","VENETOCLAX","rxcui:1747556",0.016593705835628,"","CGI","VENETOCLAX|rxcui:1747556"
