"drug","drug_concept_id","key","total_score","max_score","gene_count","genes","sources","approved"
"BORTEZOMIB","rxcui:358258","BORTEZOMIB|rxcui:358258",7.29333428583548,0.460621751990166,23,"NFE2L2;PLG;PRSS1;PRSS3;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB9;PSMC3IP;PSMD10;PSMD5;PSMD6;PSMD9;PSME1;PSME2;PSME3","ChEMBL;DTC;MyCancerGenome;TdgClinicalTrial;TEND;TTD",TRUE
"CARFILZOMIB","rxcui:1302966","CARFILZOMIB|rxcui:1302966",9.06592529028032,0.580042206209839,20,"NFE2L2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB9;PSMC3IP;PSMD10;PSMD5;PSMD6;PSMD9;PSME1;PSME2;PSME3","ChEMBL;DTC;MyCancerGenome;TdgClinicalTrial",TRUE
"QUERCETIN","rxcui:9060","QUERCETIN|rxcui:9060",1.31023276968594,0.660807576694754,15,"MAPK3;MAPT;PIK3C2A;PIK3R1;PKN1;POLB;POLI;PON1;PRKCA;PRKCB;PRKCD;PRKCG;PRKCI;PRKCZ;RECQL","DTC;MyCancerGenome;NCI",TRUE
"ATALUREN","ncit:C169791","ATALUREN|ncit:C169791",1.70421406177225,0.127326337948501,14,"RPL11;RPL12;RPL30;RPS10;RPS12;RPS14;RPS19;RPS20;RPS25;RPS27A;RPS3;RPS3A;RPS5;RPS7","ChEMBL",TRUE
"DOXORUBICIN HYDROCHLORIDE","rxcui:142433","DOXORUBICIN HYDROCHLORIDE|rxcui:142433",1.37151282379352,0.705456737282237,14,"MAPT;MGMT;MTHFD1;NFE2L2;NT5E;NTRK2;PAX8;PLG;POLB;PPM1D;RECQL;RXRA;S100A4;SDHB","DTC;NCI;PharmGKB",TRUE
"SORAFENIB","rxcui:495881","SORAFENIB|rxcui:495881",1.27722438671434,0.907892148850183,14,"MAP2K6;MAP4K5;MAPK10;MAPK3;MAPK6;NFE2L2;NRAS;NTRK1;NTRK2;NTRK3;PAX8;PTEN;PTPN6;RPS6KB1","CGI;CKB-CORE;DTC;PharmGKB",TRUE
"PROGESTERONE","rxcui:8727","PROGESTERONE|rxcui:8727",3.08107601540679,1.76962029013171,13,"NFE2L2;NME2;NPPC;NR3C1;PGR;PI3;PROC;PTEN;PZP;RHOC;RHOG;ROCK2;RXRA","ChEMBL;DTC;FDA;GuideToPharmacology;NCI;TdgClinicalTrial;TEND;TTD",TRUE
"IXAZOMIB CITRATE","rxcui:1723734","IXAZOMIB CITRATE|rxcui:1723734",2.55229194215959,0.33463973435183,12,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB9;PSMD6","ChEMBL;TdgClinicalTrial",TRUE
"BORTEZOMIB D-MANNITOL","drugbank:DB16741","BORTEZOMIB D-MANNITOL|drugbank:DB16741",2.29509181216487,0.228964028767042,12,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB9;PSMD6","ChEMBL",TRUE
"IXAZOMIB","rxcui:1723735","IXAZOMIB|rxcui:1723735",2.07651163957774,0.207157930789228,12,"PSMA1;PSMA2;PSMA3;PSMA4;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB9;PSMD6","ChEMBL",TRUE
"CISPLATIN","rxcui:2555","CISPLATIN|rxcui:2555",0.537819300669116,0.266345911014722,12,"MAPT;MDH2;MDM2;MGMT;MTHFD1;NFE2L2;NRAS;NTRK2;PRL;PTEN;RECQL;RGS4","CGI;CKB-CORE;DTC;NCI;PharmGKB",TRUE
"CYCLOSPORINE","rxcui:3008","CYCLOSPORINE|rxcui:3008",3.27632416123278,1.20008732319277,10,"NFATC1;NFE2L2;NR4A1;NTRK2;PPIA;PPIB;PPID;PPP3R2;RPS19;SAG","ChEMBL;DTC;GuideToPharmacology;NCI;PharmGKB;TdgClinicalTrial;TEND",TRUE
"IDARUBICIN","rxcui:5650","IDARUBICIN|rxcui:5650",4.17790848377755,1.63136870496517,9,"MAPT;NCF4;NQO2;NT5C3A;PLK1;POLB;POLI;RAC2;RECQL","DTC;PharmGKB",TRUE
"METHOTREXATE","rxcui:6851","METHOTREXATE|rxcui:6851",1.63944075429104,0.949159973797919,9,"NFATC1;NFE2L2;NR3C1;NTRK1;PFDN4;POLB;POLI;PYGL;S100A12","DTC;NCI;PharmGKB",TRUE
"SIROLIMUS","rxcui:35302","SIROLIMUS|rxcui:35302",2.06322923320317,1.80013098478916,8,"MAPK10;NFE2L2;NRAS;PGR;PIM1;PTEN;RBL2;RPS6KB1","CGI;CKB-CORE;NCI",TRUE
"GENISTEIN","rxcui:25696","GENISTEIN|rxcui:25696",1.40932246163121,0.600043661596385,8,"MGMT;NFE2L2;NTF3;PAEP;PLG;PRL;PTGES3;RXRA","DTC;NCI",TRUE
"DEXAMETHASONE","rxcui:3264","DEXAMETHASONE|rxcui:3264",0.997574725022395,0.307081167993444,8,"NFE2L2;NPPC;NR3C1;NTRK1;PYGL;PZP;RPS19;SAG","ChEMBL;DTC;NCI;PharmGKB;TdgClinicalTrial;TEND;TTD",TRUE
"TRETINOIN","rxcui:10753","TRETINOIN|rxcui:10753",2.85573633087082,1.14733623206342,7,"MDK;NFE2L2;NR4A1;OCLN;PML;PRL;RXRA","CGI;CIViC;DTC;FDA;NCI;PharmGKB",TRUE
"INGENOL MEBUTATE","rxcui:1242806","INGENOL MEBUTATE|rxcui:1242806",2.74820980474314,1.63136870496517,7,"PKN1;PRKCA;PRKCB;PRKCD;PRKCG;PRKCI;PRKCZ","TdgClinicalTrial",TRUE
"PENTOXIFYLLINE","rxcui:8013","PENTOXIFYLLINE|rxcui:8013",2.3065347158835,0.745768550841222,7,"PCNA;PDE2A;PDE4A;PDE4C;PDE5A;PDE6D;PDE7A","ChEMBL;NCI;TdgClinicalTrial;TEND",TRUE
"PEMBROLIZUMAB","rxcui:1547545","PEMBROLIZUMAB|rxcui:1547545",1.31425559443589,0.790966644831599,7,"MDM2;MDM4;MET;NRAS;PBRM1;PDCD1LG2;PTEN","CIViC;CKB-CORE",TRUE
"DABRAFENIB","rxcui:1424911","DABRAFENIB|rxcui:1424911",1.16511919552938,0.241684252587433,7,"MAP2K2;MAP2K3;MAP2K5;MAP2K6;NRAS;PTEN;RAC1","CIViC;CKB-CORE;MyCancerGenomeClinicalTrial;PharmGKB",TRUE
"DIPYRIDAMOLE","rxcui:3521","DIPYRIDAMOLE|rxcui:3521",1.10301045429354,0.466105344275764,7,"PDE2A;PDE4A;PDE4C;PDE5A;PDE6D;PDE7A;PLK1","ChEMBL;DTC;TdgClinicalTrial;TEND;TTD",TRUE
"CYTARABINE","rxcui:3041","CYTARABINE|rxcui:3041",1.00406435573147,0.652547481986069,7,"NQO2;NRAS;NT5C3A;NTRK1;POLB;POLE3;RRM2B","ChEMBL;NCI;PharmGKB;TdgClinicalTrial;TEND",TRUE
"TRAMETINIB DIMETHYL SULFOXIDE","rxcui:1425098","TRAMETINIB DIMETHYL SULFOXIDE|rxcui:1425098",0.912821143435208,0.370239706091387,7,"MAP2K2;MAP2K3;MAP2K5;MAP2K6;MET;NRAS;PTEN","ChEMBL;CIViC;CKB-CORE;ClearityFoundationClinicalTrial;MyCancerGenome;MyCancerGenomeClinicalTrial;PharmGKB",TRUE
"SELUMETINIB","rxcui:2289380","SELUMETINIB|rxcui:2289380",0.88213455330485,0.1977416612079,7,"MAP2K2;MAP2K3;MAP2K5;MAP2K6;MET;NRAS;PTEN","ChEMBL;CIViC;CKB-CORE;ClearityFoundationClinicalTrial;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;TTD",TRUE
"MIDOSTAURIN","rxcui:1919083","MIDOSTAURIN|rxcui:1919083",0.741501655729851,0.135594281971131,7,"NTRK3;PRKCA;PRKCB;PRKCD;PRKCG;PRKCI;PRKCZ","CGI;ChEMBL;MyCancerGenome;TTD",TRUE
"DAUNORUBICIN HYDROCHLORIDE","rxcui:81992","DAUNORUBICIN HYDROCHLORIDE|rxcui:81992",0.601278532395478,0.527311096554399,7,"MAPT;PAX8;POLB;POLI;RECQL;RXRA;S100A4","DTC",TRUE
"ENTRECTINIB","rxcui:2197862","ENTRECTINIB|rxcui:2197862",0.445977124926101,0.134027724156317,7,"MAP4K5;MET;NTRK1;NTRK2;NTRK3;PRKCG;PTK2","CGI;ChEMBL;CIViC;DTC;OncoKB;PharmGKB;TTD",TRUE
"PALBOCICLIB","rxcui:1601374","PALBOCICLIB|rxcui:1601374",0.200616848154293,0.0465274496959764,7,"MAP4K5;MET;NRAS;PAK4;PGR;PTEN;ROCK2","CKB-CORE;DTC;PharmGKB",TRUE
"NORETHINDRONE","rxcui:7514","NORETHINDRONE|rxcui:7514",3.65766811935487,1.74012661862952,6,"NFE2L2;NTS;PGR;PLG;PRL;PZP","ChEMBL;DTC;NCI;TdgClinicalTrial;TEND;TTD",TRUE
"NIVOLUMAB","rxcui:1597876","NIVOLUMAB|rxcui:1597876",2.95260896943611,2.00783840611098,6,"MDM2;MDM4;NRAS;PBRM1;PMS2;PTEN","CIViC;CKB-CORE",TRUE
"BINIMETINIB","rxcui:2049122","BINIMETINIB|rxcui:2049122",1.6256775539766,0.37570915629501,6,"MAP2K2;MAP2K3;MAP2K5;MAP2K6;NRAS;PTEN","ChEMBL;CIViC;CKB-CORE;ClearityFoundationClinicalTrial;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB;TdgClinicalTrial",TRUE
"IRINOTECAN HYDROCHLORIDE","rxcui:153329","IRINOTECAN HYDROCHLORIDE|rxcui:153329",1.57420711975031,0.828631723156913,6,"MAPK10;MGMT;NRAS;PIN1;RGS5;RUNX3","CIViC;CKB-CORE;NCI;PharmGKB",TRUE
"COBIMETINIB","rxcui:1722365","COBIMETINIB|rxcui:1722365",1.38343913290504,0.343446043150563,6,"MAP2K2;MAP2K3;MAP2K5;MAP2K6;NRAS;PTEN","ChEMBL;CKB-CORE;ClearityFoundationClinicalTrial;MyCancerGenome;MyCancerGenomeClinicalTrial;OncoKB",TRUE
